source_file,source_line,scope,variable_name,is_used
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\processing\shape_detector.py,605,ShapeDetector.detect_shapes_batch,avg_time_per_image,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\processing\shape_detector.py,609,ShapeDetector.detect_shapes_batch,image_shape,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\processing\shape_detector.py,610,ShapeDetector.detect_shapes_batch,detections,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\processing\shape_detector.py,611,ShapeDetector.detect_shapes_batch,summary,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\processing\shape_detector.py,613,ShapeDetector.detect_shapes_batch,result,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\processing\shape_detector.py,675,ShapeDetector.get_model_info,base_info,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\processing\__init__.py,13,module,__all__,False
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\quality\quality_scorer.py,44,module,logger,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\quality\quality_scorer.py,47,module,STATUS_FAILED,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\quality\quality_scorer.py,48,module,STATUS_COMPLETE,False
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\quality\quality_scorer.py,51,module,DEFAULT_SEVERITY_CRITICAL_THRESHOLD,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\quality\quality_scorer.py,52,module,DEFAULT_SEVERITY_HIGH_THRESHOLD,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\quality\quality_scorer.py,53,module,DEFAULT_SEVERITY_MEDIUM_THRESHOLD,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\quality\quality_scorer.py,56,module,DEFAULT_MAX_ASSOCIATION_RATE,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\quality\quality_scorer.py,59,module,DEFAULT_TITLE_BLOCK_PARTIAL_SCORE,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\quality\quality_scorer.py,62,module,WEIGHT_SUM_TOLERANCE,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\quality\quality_scorer.py,119,class:QualityConfig,review_threshold,False
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\quality\quality_scorer.py,120,class:QualityConfig,ocr_weight,False
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\quality\quality_scorer.py,121,class:QualityConfig,detection_weight,False
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\quality\quality_scorer.py,122,class:QualityConfig,entity_weight,False
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\quality\quality_scorer.py,123,class:QualityConfig,flag_missing_critical_entities,False
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\quality\quality_scorer.py,124,class:QualityConfig,critical_entities,False
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\quality\quality_scorer.py,125,class:QualityConfig,completeness_entity_weight,False
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\quality\quality_scorer.py,126,class:QualityConfig,completeness_shape_weight,False
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\quality\quality_scorer.py,127,class:QualityConfig,completeness_association_weight,False
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\quality\quality_scorer.py,128,class:QualityConfig,completeness_title_block_weight,False
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\quality\quality_scorer.py,129,class:QualityConfig,severity_critical_threshold,False
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\quality\quality_scorer.py,130,class:QualityConfig,severity_high_threshold,False
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\quality\quality_scorer.py,131,class:QualityConfig,severity_medium_threshold,False
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\quality\quality_scorer.py,132,class:QualityConfig,max_expected_association_rate,False
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\quality\quality_scorer.py,133,class:QualityConfig,title_block_partial_score,False
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\quality\quality_scorer.py,134,class:QualityConfig,entity_importance_weights,False
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\quality\quality_scorer.py,188,QualityConfig.__post_init__,confidence_sum,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\quality\quality_scorer.py,196,QualityConfig.__post_init__,completeness_sum,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\quality\quality_scorer.py,315,QualityScorer.calculate_drawing_confidence,drawing_id,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\quality\quality_scorer.py,318,QualityScorer.calculate_drawing_confidence,ocr_conf,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\quality\quality_scorer.py,323,QualityScorer.calculate_drawing_confidence,ocr_conf,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\quality\quality_scorer.py,328,QualityScorer.calculate_drawing_confidence,det_conf,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\quality\quality_scorer.py,330,QualityScorer.calculate_drawing_confidence,total_conf,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\quality\quality_scorer.py,331,QualityScorer.calculate_drawing_confidence,det_conf,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\quality\quality_scorer.py,336,QualityScorer.calculate_drawing_confidence,entity_conf,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\quality\quality_scorer.py,338,QualityScorer.calculate_drawing_confidence,total_conf,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\quality\quality_scorer.py,339,QualityScorer.calculate_drawing_confidence,entity_conf,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\quality\quality_scorer.py,344,QualityScorer.calculate_drawing_confidence,overall,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\quality\quality_scorer.py,355,QualityScorer.calculate_drawing_confidence,penalty,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\quality\quality_scorer.py,395,QualityScorer.generate_review_flags,drawing_id,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\quality\quality_scorer.py,396,QualityScorer.generate_review_flags,flags,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\quality\quality_scorer.py,399,QualityScorer.generate_review_flags,overall_conf,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\quality\quality_scorer.py,401,QualityScorer.generate_review_flags,overall_conf,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\quality\quality_scorer.py,420,QualityScorer.generate_review_flags,missing_critical,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\quality\quality_scorer.py,428,QualityScorer.generate_review_flags,validation_flags,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\quality\quality_scorer.py,469,QualityScorer.assess_completeness,drawing_id,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\quality\quality_scorer.py,472,QualityScorer.assess_completeness,has_part_number,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\quality\quality_scorer.py,476,QualityScorer.assess_completeness,has_dimensions,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\quality\quality_scorer.py,480,QualityScorer.assess_completeness,has_shapes,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\quality\quality_scorer.py,482,QualityScorer.assess_completeness,has_title_block,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\quality\quality_scorer.py,485,QualityScorer.assess_completeness,missing_critical,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\quality\quality_scorer.py,494,QualityScorer.assess_completeness,entity_completeness,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\quality\quality_scorer.py,495,QualityScorer.assess_completeness,shape_completeness,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\quality\quality_scorer.py,496,QualityScorer.assess_completeness,association_completeness,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\quality\quality_scorer.py,500,QualityScorer.assess_completeness,title_block_completeness,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\quality\quality_scorer.py,504,QualityScorer.assess_completeness,completeness_by_category,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\quality\quality_scorer.py,512,QualityScorer.assess_completeness,overall_score,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\quality\quality_scorer.py,519,QualityScorer.assess_completeness,completeness,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\quality\__init__.py,9,module,__all__,False
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\config_loader.py,45,SystemConfig.__init__,required_keys,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\config_loader.py,54,SystemConfig.__init__,missing_keys,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\config_loader.py,138,Config.load,project_root,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\config_loader.py,139,Config.load,config_file_path,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\config_loader.py,146,Config.load,config_dict,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\config_loader.py,181,Config.validate,errors,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\config_loader.py,185,Config.validate,paths_to_check,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\config_loader.py,243,Config.validate,path_obj,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\error_handlers.py,79,DrawingProcessingError.to_dict,result,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\error_handlers.py,136,PDFProcessingError.to_dict,result,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\error_handlers.py,183,OCRError.to_dict,result,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\error_handlers.py,230,ShapeDetectionError.to_dict,result,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\error_handlers.py,281,LLMAPIError.to_dict,result,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\error_handlers.py,331,BudgetExceededException.to_dict,result,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\error_handlers.py,379,DatabaseError.to_dict,result,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\error_handlers.py,421,ConfigurationError.to_dict,result,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\error_handlers.py,468,ValidationError.to_dict,result,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\error_handlers.py,499,function:handle_processing_error,logger,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\error_handlers.py,505,function:handle_processing_error,should_retry,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\error_handlers.py,509,function:handle_processing_error,error_message,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\error_handlers.py,511,function:handle_processing_error,error_message,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\error_handlers.py,513,function:handle_processing_error,error_message,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\error_handlers.py,515,function:handle_processing_error,error_message,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\error_handlers.py,517,function:handle_processing_error,error_message,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\error_handlers.py,519,function:handle_processing_error,error_message,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\error_handlers.py,545,function:log_error_with_context,error_type,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\error_handlers.py,546,function:log_error_with_context,error_message,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\error_handlers.py,549,function:log_error_with_context,drawing_id,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\error_handlers.py,550,function:log_error_with_context,stage,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\error_handlers.py,559,function:log_error_with_context,original_type,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\error_handlers.py,560,function:log_error_with_context,original_msg,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\error_handlers.py,607,function:create_error_report,timestamp,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\error_handlers.py,609,function:create_error_report,report,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\error_handlers.py,713,function:is_retriable_error,original_str,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\error_handlers.py,714,function:is_retriable_error,original_type,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\error_handlers.py,717,function:is_retriable_error,transient_db_keywords,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\error_handlers.py,733,function:is_retriable_error,permanent_db_keywords,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\error_handlers.py,748,function:is_retriable_error,api_transient_keywords,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\error_handlers.py,796,function:get_retry_delay,delay,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\file_utils.py,53,function:get_file_hash,hash_obj,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\file_utils.py,79,function:get_file_size_mb,size_bytes,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\file_utils.py,80,function:get_file_size_mb,size_mb,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\file_utils.py,104,function:list_files,files,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\file_utils.py,113,function:list_files,item_path,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\file_utils.py,135,function:safe_filename,filename,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\file_utils.py,138,function:safe_filename,unsafe_chars,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\file_utils.py,140,function:safe_filename,filename,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\file_utils.py,143,function:safe_filename,filename,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\file_utils.py,147,function:safe_filename,filename,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\file_utils.py,152,function:safe_filename,max_name_length,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\file_utils.py,153,function:safe_filename,filename,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\file_utils.py,171,function:generate_unique_id,timestamp,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\file_utils.py,172,function:generate_unique_id,unique_suffix,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\file_utils.py,198,function:copy_file_with_backup,dest_dir,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\file_utils.py,204,function:copy_file_with_backup,backup_path,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\file_utils.py,207,function:copy_file_with_backup,timestamp,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\file_utils.py,208,function:copy_file_with_backup,backup_path,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\file_utils.py,239,function:split_path_components,directory,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\file_utils.py,240,function:split_path_components,filename,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\file_utils.py,257,function:ensure_file_extension,extension,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\file_utils.py,259,function:ensure_file_extension,current_ext,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\file_utils.py,279,function:is_path_safe,abs_path,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\file_utils.py,280,function:is_path_safe,abs_base,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\file_utils.py,300,function:atomic_write,directory,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\file_utils.py,305,function:atomic_write,temp_path,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\file_utils.py,336,function:get_available_disk_space,stat,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\file_utils.py,340,function:get_available_disk_space,available_bytes,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\file_utils.py,345,function:get_available_disk_space,available_bytes,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\file_utils.py,347,function:get_available_disk_space,available_gb,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\geometry_utils.py,53,class:BoundingBox,x,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\geometry_utils.py,54,class:BoundingBox,y,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\geometry_utils.py,55,class:BoundingBox,width,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\geometry_utils.py,56,class:BoundingBox,height,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\geometry_utils.py,77,BoundingBox.center,center_x,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\geometry_utils.py,78,BoundingBox.center,center_y,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\geometry_utils.py,144,class:NormalizedBBox,x_center,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\geometry_utils.py,145,class:NormalizedBBox,y_center,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\geometry_utils.py,146,class:NormalizedBBox,width,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\geometry_utils.py,147,class:NormalizedBBox,height,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\geometry_utils.py,192,function:calculate_iou,x1_inter,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\geometry_utils.py,193,function:calculate_iou,y1_inter,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\geometry_utils.py,194,function:calculate_iou,x2_inter,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\geometry_utils.py,195,function:calculate_iou,y2_inter,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\geometry_utils.py,202,function:calculate_iou,intersection_area,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\geometry_utils.py,205,function:calculate_iou,area1,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\geometry_utils.py,206,function:calculate_iou,area2,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\geometry_utils.py,207,function:calculate_iou,union_area,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\geometry_utils.py,213,function:calculate_iou,iou,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\geometry_utils.py,232,function:calculate_distance,dx,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\geometry_utils.py,233,function:calculate_distance,dy,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\geometry_utils.py,234,function:calculate_distance,distance,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\geometry_utils.py,325,function:expand_bbox,x1,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\geometry_utils.py,326,function:expand_bbox,y1,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\geometry_utils.py,327,function:expand_bbox,x2,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\geometry_utils.py,328,function:expand_bbox,y2,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\geometry_utils.py,331,function:expand_bbox,x1_clipped,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\geometry_utils.py,332,function:expand_bbox,y1_clipped,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\geometry_utils.py,335,function:expand_bbox,x2_clipped,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\geometry_utils.py,337,function:expand_bbox,x2_clipped,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\geometry_utils.py,340,function:expand_bbox,y2_clipped,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\geometry_utils.py,342,function:expand_bbox,y2_clipped,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\geometry_utils.py,345,function:expand_bbox,width,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\geometry_utils.py,346,function:expand_bbox,height,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\geometry_utils.py,373,function:merge_bboxes,corners,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\geometry_utils.py,376,function:merge_bboxes,x1_min,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\geometry_utils.py,377,function:merge_bboxes,y1_min,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\geometry_utils.py,378,function:merge_bboxes,x2_max,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\geometry_utils.py,379,function:merge_bboxes,y2_max,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\geometry_utils.py,418,function:normalize_bbox,x_center,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\geometry_utils.py,419,function:normalize_bbox,y_center,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\geometry_utils.py,420,function:normalize_bbox,width,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\geometry_utils.py,421,function:normalize_bbox,height,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\geometry_utils.py,424,function:normalize_bbox,x_center,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\geometry_utils.py,425,function:normalize_bbox,y_center,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\geometry_utils.py,426,function:normalize_bbox,width,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\geometry_utils.py,427,function:normalize_bbox,height,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\geometry_utils.py,466,function:denormalize_bbox,center_x_px,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\geometry_utils.py,467,function:denormalize_bbox,center_y_px,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\geometry_utils.py,470,function:denormalize_bbox,width_px,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\geometry_utils.py,471,function:denormalize_bbox,height_px,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\geometry_utils.py,474,function:denormalize_bbox,x,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\geometry_utils.py,475,function:denormalize_bbox,y,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\geometry_utils.py,511,function:clip_bbox_to_image,x1,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\geometry_utils.py,512,function:clip_bbox_to_image,y1,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\geometry_utils.py,513,function:clip_bbox_to_image,x2,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\geometry_utils.py,514,function:clip_bbox_to_image,y2,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\geometry_utils.py,516,function:clip_bbox_to_image,width,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\geometry_utils.py,517,function:clip_bbox_to_image,height,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\geometry_utils.py,545,function:bbox_intersection,x1_inter,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\geometry_utils.py,546,function:bbox_intersection,y1_inter,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\geometry_utils.py,547,function:bbox_intersection,x2_inter,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\geometry_utils.py,548,function:bbox_intersection,y2_inter,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\geometry_utils.py,640,function:bbox_distance,dx,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\geometry_utils.py,642,function:bbox_distance,dx,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\geometry_utils.py,644,function:bbox_distance,dx,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\geometry_utils.py,648,function:bbox_distance,dy,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\geometry_utils.py,650,function:bbox_distance,dy,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\geometry_utils.py,652,function:bbox_distance,dy,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\geometry_utils.py,682,function:scale_bbox,new_width,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\geometry_utils.py,683,function:scale_bbox,new_height,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\geometry_utils.py,685,function:scale_bbox,new_x,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\geometry_utils.py,686,function:scale_bbox,new_y,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\image_utils.py,36,function:encode_image_base64,pil_image,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\image_utils.py,40,function:encode_image_base64,rgb_image,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\image_utils.py,41,function:encode_image_base64,pil_image,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\image_utils.py,43,function:encode_image_base64,rgba_image,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\image_utils.py,44,function:encode_image_base64,pil_image,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\image_utils.py,51,function:encode_image_base64,buffer,True
C:\00Projects\engineering_items_attributes_enrichment\src\drawing_intelligence\utils\image_utils.py,53,function:encode_image_base64,image_bytes,True
